"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"2067",2008-12-30,"Devon","2009 BMW 3 Series Coupe 335i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 6M)","From Audi to BMW","I recently purchased my BMW 335i xDrive and it is amazing.  I took the car with all options available, and so in terms of aesthetics, performance and functionality, this car is sublime.  I use to drive an Audi 2.0T Quattro, and though the cars are not meant to be compared, I can say without a doubt that the BMW ride quality, performance and driving experience are considerably superior.  The interior layout is also on par with Audi's high-quality interiors.  Overall, I must say that I'm happy I got this car over an A5... though I probably would have taken an S5, had there not been a 1yr waiting list!",5,2009," BMW 3 Series Coupe 335i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 6M)"
"2068",2008-12-26,"Jim H","2009 BMW 3 Series Coupe 335i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 6M)","We Have A Winner","Took delivery this afternoon on a Tasman green/saddle brn '09 335i xDrive coupe. Said goodbye to my '06 330xi sedan, gave her a hug, and never looked back. My 330 was fast. But this coupe is stupid fast.  Always thought my 330 was smart and had ""a nice personality."" But the 335 coupe is hot!  Seriously considered the A5 Audi and VW CC. They're nice, very nice, but they are runner-ups. BMW needs to seriously ditch the run-flats.  The cup holders are poor too (but you shouldn't drink and drive anyway, not in this car at least).",4.625,2009," BMW 3 Series Coupe 335i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 6M)"
"2069",2008-12-02,"Michael","2009 BMW 3 Series Coupe 328i xDrive 2dr Coupe AWD (3.0L 6cyl 6M)","Breaking-in the new Bimmer","First time owner of the BMW. Being from the Northeast, I<U+0092>ve only driven AWD vehicles. I was well aware of the certain stigma clouding the x-drives, BMW being predominantly RWD and all, as well as the CDV issue.  I can certainly put the CDV issue to rest. At first the minuscule delay will be noticeable, but after 200 or so miles of getting used-to, if you can<U+0092>t adjust the feather of your foot to compensate for the delay, any discomfort from passenger head-banging is all on you.  As for the AWD, haven<U+0092>t had a chance to test it out yet this winter, but there is a difference between the xi and the 328i that I test drove in the dry, in how each gets off the line. The i is more responsive.",4.875,2009," BMW 3 Series Coupe 328i xDrive 2dr Coupe AWD (3.0L 6cyl 6M)"
"2070",2008-11-24,"Bob","2009 BMW 3 Series Coupe 335i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 6M)","Awesome","I picked up my 2009 335i xDrive a week ago and this car is amazing.  I look forward to going to work in the morning to drive it.  It seems to eat up the road and the 18"" run flats with the sport package are unmatched.  The growl the car make when you turn it on and step on the gas is worth the price alone.  The stereo is incredible, iDrive is easy to use as well as the navigation.  I am so glad I stopped in the dealership on the way to check on my Audi A5 that was on order.  I drove this car and made the deal that night and drove down the street to cancel the Audi.  I have had Acuras, Infinitis and driven my dad's Cayman S; this car blows them away.  I will never buy anything but a BMW again.",5,2009," BMW 3 Series Coupe 335i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 6M)"
"2071",2018-01-28,"Mary Byers","2009 BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)","Looks great, poor performance and ease of use","This car looks like a classic design, but with the worse user friendly design, terrible perform, gas mileage, comfort, repair cost, and resale, but that is to be expected given the poor dealer and manufacture and dealer support. Take the key fob design, instead of simply replacing the batt, you have to spend. $150 on a completely new key fob. Poor design that BMW would not stand behind. Their cars have only gotten worse over the years, and my 2001 530i was one of the better cars they made. BMW has lost their edge and that’s a shame.",2,2009," BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)"
"2072",2015-01-13,"cheapdeep","2009 BMW 3 Series Convertible 335i 2dr Convertible (3.0L 6cyl Turbo 6M)","Almost Perfect...","Third BMW I've owned.  BMW got a lot right but they also got a lot wrong.  The engine, transmission, styling and handling are all incredible.  But everybody knows that. The ergonomics and interior leave a lot to be desired.  BMW really lost the form follows function on this one. The cup holders are obvious but where do I put my sunglasses?  I don't have keyless start so what's the point of the start button? Instead of putting in a key and turning, I now have and extra unneeded step to start the car.  And iDrive?  Everything on there could be replaced by a $40 burner phone from Walmart.  It's pretty useless although it does look pretty.",4,2009," BMW 3 Series Convertible 335i 2dr Convertible (3.0L 6cyl Turbo 6M)"
"2073",2010-06-17,"Tony","2009 BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)","Great Convertible","This is my first BMW and my first convertible and I'm duly impressed with both. The car looks and rides great and can be a lot of fun to drive. It's great for long trips as long as your are in the front two seats. Some quirky things like the drive side cup holder is basically on the passenger side and the ""wood"" interior that's tough to keep clean and spots off of keep the interior from being perfect. The break dust is the absolute worse, especially on the stock 328i wheels. After a year I'm looking to get new wheels because of it. Overall a great car but after getting a 335i as a loaner during maintenance, if I had to do it again it's go for the bigger engine.",4.5,2009," BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)"
"2074",2009-09-27,"LeCanard","2009 BMW 3 Series Convertible 335i 2dr Convertible (3.0L 6cyl Turbo 6M)","Functional and Fun","I don't regret buying this car for one second!  It is incredibly fun to drive, looks great, and performs like a BMW should.  It sticks to the road like glue and makes even the most boring commute bearable with it's performance and style.  I have had no problems with this car so far and it has not required any return trips to the dealer.  I was going to get the 328 initially, but after driving the 335 I knew I wouldn't be as happy as I am now with the extra HP afforded by the 335.",4.75,2009," BMW 3 Series Convertible 335i 2dr Convertible (3.0L 6cyl Turbo 6M)"
"2075",2009-08-29,"Danny","2009 BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)","Ultimate Convertible Great FUN to RIDE","This is my first BMW convertible and it is a blast. The German engineering is without question. The folding convertible top is an engineering marvel. Takes 23 seconds to fold into the trunk. I was happy to see that I still had room in the trunk to store some small things after the top had been stored in this area. Excellent pick up and the interior workmanship is top notch. This is quite the head turner and when you put the top down, you will draw an audience. Fantastic car and fun to drive.",4.875,2009," BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)"
"2076",2009-03-14,"klutch1","2009 BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)","Perfect Fit, Finish, and Design","By far, one of the greatest BMWs I have ever owned. Make that one of the best built, highly refined autos I have ever driven. Excellent power, great fit and finish, and just the ultimate driving experience. Bar-none, the best 2 door convertible available on the market today. And BMW makes it so easy to own with low financing and very easy credit. A+++",5,2009," BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)"
"2077",2009-02-28,"OBX BMW","2009 BMW 3 Series Convertible 335i 2dr Convertible (3.0L 6cyl Turbo 6M)","ZOOOOOOOOOM!","Purchased a 2009 BMW 335i hardtop convertible eight days and 600 miles ago. So far I love everything about this car. It's as fast as any car I've ever driven, and I owned two Corvettes. Traveling to NC from NJ I averaged 26.4 MPG. So far so good no problems at all and I hope it stays that way. A very elegant piece of German engineering loaded with the latest technology.",5,2009," BMW 3 Series Convertible 335i 2dr Convertible (3.0L 6cyl Turbo 6M)"
"2078",2008-11-23,"Southeast","2009 BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)","Best Car Ever","I had had some really nice and fun cars but nothing could top this.  The interior is comfortable with great controls and great looking.  Surprisingly quiet for a convertible. The exterior is sleek like the coupe with the top up and with it down, well, beautiful.  Be sure to get Comfort Access with the vert and the iPod adapter.  Would also recommend the Premium and Sport packages.",5,2009," BMW 3 Series Convertible 328i 2dr Convertible (3.0L 6cyl 6M)"
"2079",2010-05-18,"Jill L","2009 BMW 3 Series Wagon 328i 4dr Wagon (3.0L 6cyl 6M)","Love my 328i Wagon","I had been looking at the 07's as they were Certified Pre Owned with an extra warranty.  Shopping online and increased my distance to cover more then 100 miles I found a great deal on the 09.  The interior difference is mostly with the lay out of the idrive and controls. They made it more user friendly and easier to use overall.  Very easy to hook up my phone with the blue tooth as well.  The ride is amazing, very smooth.  I did not get the sport package, as it does go through tires quicker, and the ride is still sporty, just a bit smoother.  Love the parking assist as well.  Basic stereo package could use more bass, overall I LOVE THIS CAR!",4.625,2009," BMW 3 Series Wagon 328i 4dr Wagon (3.0L 6cyl 6M)"
"2080",2010-05-06,"cmclaflin","2009 BMW 3 Series Wagon 328i xDrive 4dr Wagon AWD (3.0L 6cyl 6M)","Change the tires.","The run-flat tires are unforgiving on potholes - car makes a tremendous bang and it feels like my eyeballs are",4.25,2009," BMW 3 Series Wagon 328i xDrive 4dr Wagon AWD (3.0L 6cyl 6M)"
"2081",2010-01-24,"Skeep","2009 BMW 3 Series Wagon 328i xDrive 4dr Wagon AWD (3.0L 6cyl 6M)","Snow Cat Surf Car","Absolutely the best. I wanted a surf car, dog car, with the 3.0 sport package to race down the autobahn and this wagon rocks.  Tiptronic transmission provides everything.  Paddle shifters just add that much more capability for driving fast and low.  Sport Package a must.  Love this wagon.  Snow will not stop this car.  Can't wait to drive it in the USA on the beach at Cape Hatteras.  You win when you buy this car!",5,2009," BMW 3 Series Wagon 328i xDrive 4dr Wagon AWD (3.0L 6cyl 6M)"
"2082",2009-11-14,"Albnyc","2009 BMW 3 Series Wagon 328i xDrive 4dr Wagon AWD (3.0L 6cyl 6M)","Practical Fun","A well-balanced, practical and fun car. Adequate but not generous space, but no significant difference from competitors.  Even 5 series wagon has little additional room.  The technology is amazing. iDrive much improved.",4.375,2009," BMW 3 Series Wagon 328i xDrive 4dr Wagon AWD (3.0L 6cyl 6M)"
"2083",2008-12-21,"Mike","2009 BMW 3 Series Wagon 328i 4dr Wagon (3.0L 6cyl 6M)","1st time BMW Owner","We purchase our 1st BMW in December 2008. We test drove Audi A4, Infiniti G35, Lexus ES 359, Cadillac CTS and chose the BMW. My wife and I like all the features of the BMW 2009 model wagon down to the handling, The iDrive is not that bad once you get use to it. We currently have 600 miles and plan several trips this holiday.",4.875,2009," BMW 3 Series Wagon 328i 4dr Wagon (3.0L 6cyl 6M)"
"2084",2016-09-16,"Vi Co","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","BMW 335D performance","directly after the expiry of manufacturer's warranty, the turbos failed. They fail unexpectedly so, if I am on the road, the car will suddenly lose turbo power, and, despite engine revs rising, nothing speeds the car over 40 mph. The car has spent more time and I have spent more money in repair shops than I spent on a smaller car I have as well, which runs flawlessly. I had believed that, after having spent a small fortune purchasing this car, I would not need extended warranty, but I was wrong! The help I received from Bavarian was no help at all. I was offered a $1000 discount on my next purchase of a Beamer!  I wanted to have some diagnosis, but all the diagnostics have been steadily repaired and the same problem recurs. I wonder if the car was made to run in cooler weather, as it runs hot and may have caused damage to the diagnostics in the computer, which is the more expensive one to replace",1,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2085",2011-04-26,"rmorin1249","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","A True 4 door sport car!!","I have been driving BMWs for over 30 years and when the 335d was released I waited for a couple years and then pulled the trigger.I couldn't be more pleased.I use this car as a daily driver on a 60 mile round trip commute.I am averaging between 32 and 34 mpg.The acceleration is on par with my 335i convertible but the low end torque is awesome.The car handles very well and does provide comfortable seating for 4 adults. My wife cannot believe it is a diesel.There is almost no diesel noise inside the car except at idle with the radio and HVAC off.At highway speeds you would never know you are driving a diesel.There is absolutely no smoke and no smell.Awesome car!!",4.875,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2086",2010-11-06,"DieselNorthernNJ","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","VROOM!","I'm a car junkie.  Been through 4 cars in the past 3 years.  07 328xi, 09 328i manual (CPO), 09 G37x (the 328i manual annoyed me - radio was whacked out without a fix supposedly, so tried Japanese) and now 09 CPO 335d.  I missed the engineering of a BMW and when I saw this 335d CPO, I had to try it. The itch hit me after the test drive and I bought it.  The car is incredible.  Power and efficiency amazing.  Low end torque so fun, but it's even better to go 60 mph and then floor it.  Gets to 100 mph in a snap.  Hitting the turns and winding roads feels so much better in this car than the G37X.  Getting about 32 mpg in mixed driving.  The engine growl - a muscle car in disguise!",4.75,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2087",2010-10-19,"erick335","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","335D when can I drive it again","My wife and I purchased a fully loaded used 335d. We have almost every option but most importantly we have the sport suspension. The car is amazing in every aspect. We are coming out of a 2006 Is350. The Is350 was a little faster but not nearly as fun to drive. We have gotten 38-39mpg on the hwy @75-80 mph. The car is problem free unlike the 335i. I know the 335i is faster but for $300 dollars you can chip the 335d. The best part of the experience is seeing other driver faces, as your putting diesel in the car.",5,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2088",2010-09-08,"jack","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","Nav","I drove from CA to OR last month. After a 4 hrs drive, I stopped and refueled. and the nav just kept restarting itself again and again, the idrive was unable to function. luckily i got some paper maps or else.  Other than that, it was fun to drive..",4.75,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2089",2010-01-17,"MJ","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","335d 2009 Great Car","If any one is looking for a 335 BMW. Take a close look at the 335d. It is very fast, 425 lbs ft. of torque and 265 hp. It to me feels much faster than the 335i in normal around town driving. I now have just about 7000 miles on it. No problems at all. I also have a lexus for my wife. The reliability is the same both, great. However the big plus is the mileage. I get 30 mpg around town and 39 on the highway . The 335i cannot do that. There is no diesel smell or smoke ever. Diesel fuel cost is at or just below high test in Northern Va.",5,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2090",2009-12-28,"big kev","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","Second time lucky","This is my second 3 series - the first was 2007 335i and for some reason this 'update' is a much better car. I have 16"" wheels with 205/50 tires deliberately avoiding low profiles and  the ride is very comfortable, and handling is fine (runflat smash and crash is gone!) I find The car  more comfortable than the 5 series and traded my 2008 Audi A4, which I liked a lot but the Beema is much smoother and more 'refined' - especially the diesel engine. Hated the old 3 series mainly because of the high fuel bills and the horrible ride - love this one; mainly because of the improved ride due to non low profile runflats and Continental tires rather than Bridgestone which were awful.",4.875,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2091",2009-12-04,"Nyurkt","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","Power performance & mileage in a Bimmer","We Absolutely LOVE this vehicle awesome power, mileage & fuel economy even if driven hard love the exhaust note drives handles feels and sounds great. This is a true drivers car second Bimmer for the family and I'm sure many more to come. Traded in our Accord Ex-V6 great car but the mileage was not up to par for HONDA, now we get awesome performance & braking as well as excellent fuel economy.",5,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2092",2009-08-27,"M","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","It's all good","First time BMW owner and just got my 335D.  Everything I hoped for came true.  The look and feel of a world class car with the mileage of an economy car.  The power is outstanding and the ride is so effortless that you can't tell how fast you are going.  One issue is the cupholders...seems like with all the engineering prowess of BMW a suitable solution could be put in place.",5,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2093",2009-08-10,"kaiyer","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","Awesome","Just purchased it. Torque if fantastic. Best when merging into the highway. Cabin ergonomics are top rated. The whole family loved it.",5,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2094",2009-08-07,"arjay1","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","Jet without wings","Had the the car for about 3 weeks now. Having too much fun. I never thought I'd be driving a diesel. Diesel smell gives me a headache but this car does not have it. The exhaust pipes are still so shiny even after 1250 miles of driving. Have to buy a good radar detector to help reduce the chance of getting tickets. Car goes to 50 mph too fast and without much effort. Run flat tires not much of a bother.",5,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2095",2009-07-27,"ncdriver","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","Worth the wait!","My husband and I wanted to buy a fuel efficient car that was safe and fun to drive.  Finally the BMW brought the diesels to the US!  Once we test drove this car - we both fell for it.  This car is a blast to drive and very comfortable.  My husband commutes in it the most and we always take the BMW 335d on weekends.  We even plan to take it on the next family road trip.  Our kids (one booster, one car seat) fit fine in the back seat and we can fit two medium suitcases in the trunk, plus a few more things. Hope they offer the manual option and the Wagon in the future.",5,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2096",2009-06-17,"Pat in Connecticut","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","Love my 335D!!","Much better than I expected in both performance and mileage. I am averaging 42HW and 29 City for a combined 33.6 mpg ave. The performance is unreal and I'm very happy with my purchase.",4.875,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2097",2009-05-11,"tootakky","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","Great car","This is a great car. I researched MBZ first, having driven 240Ds for 20 years. This car is powerful, handy, and responsive. Mercedes lost out with half the fuel economy and much higher prices for diesel models.",4.875,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2098",2008-12-30,"BMW Enthusiast","2009 BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)","INCREDIBLE!","It's about time that the U.S. gets the german performance diesels!  This car is absolutely a blast to drive and the 425ft lbs of torque is felt very easily in your seat.  The exhaust pipes are so clean it looks like one can eat off of them.   Anyone who test drives this car will not be disappointed.  Most simply put..this is an awesome car!",5,2009," BMW 3 Series Diesel 335d 4dr Sedan (3.0L 6cyl Turbodiesel 6A)"
"2099",2018-07-25,"Nathan Waits","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","Worst decision made","This car looks nice, rides nice but constantly costing money in parts and maintenance. It helps that I work on it myself. I have had to repair more on this BMW in the last 3 months than I have through the life span of any Nissan, Toyota, Chevy, or Ford that I’ve owned. Sell before it hits 90k.",2,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2100",2017-09-10,"Areeje Ayyash","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Best car I've ever owned","Where to begin; I've always been a huge fan of BMW but started driving Mercedes for a while. I finally switched back because I found this car at an incredible deal and since then my love of driving has returned. The interior for this car feels like it's made with significantly higher quality than competitors, there is no comparison in the drive quality as it's one of the main things BMW is known for, and I've found the car has less repairs than others. I will concede that the car is a bit on the small size, it's perfect for me cause I'm short but my husband (6'2) struggles sometimes to find a comfortable spot with headroom. Once he finds it he loves the car as much as I do and usually takes it to work and leaves me his car (not nearly as fun). All around it's the perfect car for me but if you aren't into the BMW feel then you'll most likely feel meh about it.",5,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2101",2016-01-28,"LaToya","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","Value for the $","Great value for the $ I paid",4,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2102",2015-11-22,"Todd","2010 BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)","Fun to drive when it was in my possession","Repair shops have had ""ownership"" of this vehicle an estimated 6 months of my 3.5 years of ownership. I put $2800 into turbo purchase, $1500 into labor then a new turbo blew so another $1500 for labor since the subframe had to be dropped again to install the new turbo. For what the car is worth I've had turbos replace, replaced the valve cover myself due to pcv crack, injectors replaced, fuel pump replaced so I've spent almost half of the cars worth in repairs!!!!!!. Maintenance wise just a nightmare, but a fun car to drive.",3,2010," BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)"
"2103",2015-09-03,"Robert","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","Expected Higher Quality","Issues to date: Rear tail light assembly failed, front windshield rubber trim disintegrated, rear window trim disintegrated, rear view mirror retaining ring pops out making the mirror flop all over and not stay in position, rear seat stitching failed near headrest seam. These seem minor but they are all very irritating. I've owned several Mercedes, a Jaguar, and my daily driver is a Porsche. This is my wife's car so I am constantly fielding these repairs. First BMW and I expected more.",3,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2104",2012-04-07,"james108","2010 BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)","2010 BMW 335i","We have been moving from Toyota to BMW in the past years. After having a 7 and 3, we just got this 335i and like it even better. I thought my bmw's are fast, but this one is even faster.",4.5,2010," BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)"
"2105",2011-09-08,"atldane","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","Really great car!!!","I have had 3 Land Rover Discovery and decided to try the 3 series.I still have my latest Discovery and have wanted to go back to a BMW for a while.My car was a loaner for the service department and had 12K miles when I bought it.This is an awesome car!!Def made for the driver.Even though it is only the 328I, it drives amazing.Perfect for driving on the interstate and intown.My partner has an E class Mercedes and does not like driving my BMW, but I don't like his Mercedes as much as mine.Really different driving experiences.I really recommend this car for anyone.I recently got 30.8 mpg..used to 13 mpg in my Rover!",4.875,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2106",2010-11-24,"Flaglergal","2010 BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)","My Dream Come True","I have always driven ""sensible"" cars, Camry, Taurus, Etc.  My last car was a 2007 Maxima and believe me I loved it until now.  I decided I wanted a BMW.  I went to the dealership with intentions of buying and I did.  I wasn't looking for the 335i turbo but once I drove it I knew it was mine.  I drove from Florida to Pennsylvania this weekend and it was a dream.  This car handles better than any car I ever had, hugs the road without outside noise.  Seats, took awhile for me to figure out all the adjustments, are very comfortable.  Being petite I often have trouble with the seats, not this car.  My one complaint-the seat belt doesn't adjust so it crosses against my neck and not comfortable",4.875,2010," BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)"
"2107",2010-10-31,"---","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Nice car with some issues","Nice car with lots of delightful features (especially with the almost fully loaded car). There have been a lot of complaints about the run flat tires. They are noisy and makes the car handle poorly. A great car has been a bit handicapped because of this choice by BMW which maybe should be offered as an option to buyers.  Note that runflats are not installed on BMW's pure sport M3 model. This shows you what BMW themselves think about runflat tires.  The base audio system is also very poor IMO. But there are tons of details and safety features that one should not overlook and other than the nitpicks above this is an awesome car. There is a reason why this is very popular in this segment",4.25,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2108",2010-10-07,"dee","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Calling it free service is a gimmick","Having owned multiple BMW's I can say they are great cars.  But the company uses the marketing trick of saying service is free, when in fact, they determine what normal service is, so don't really do much service to the car.  BMW says the car can go 25,000 miles between oil changes, has lifetime coolant that never needs service, and they don't check the car out for issues until about end of  the 4 years of free service .",4,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2109",2010-09-15,"cnd8","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","BMW","This is my first BMW. I have to admit, I prefer the ride and comfort of my previous Ford Fusion. The seats are quite firm. The ride is more bumpy. One thing that drives me insane is that the cup holders are in your passenger's lap. They really need to be in the console. There is room in the current design for at least one in the console. I wish they would have put a cup holder there instead of an open area.",4.625,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2110",2010-08-30,"T Samuel","2010 BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)","Should NOT have bought this car!","Good: fun to drive, styling bad: frequent BMW HPFP problems that could result in serious accident, electrical problems. Verdict: dream to drive, a nightmare to own.",1.375,2010," BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)"
"2111",2010-08-07,"Yves","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","First BMW. Now, I am flying, not driving","This car (BMW 328i 6AM) is a driver's dream. I had an Acura TSX before: good car, but it was boring. I know, I should have bought a manual transmission(none were available), but the automatic transmission is excellent (I love the 'Sport' position). I like the size of this car: small enough to be fun to drive, large enough to carry large suitcases and 3~4 passengers. The audio system would be below average in a $15k car! Buy the upgrade or get the speakers replaced (not easily done, though).",4.625,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2112",2010-07-27,"Jay","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","One Great Car","I had this car for almost a year now, just reached 9,000 miles this morning. A week ago, I had a low engine oil warning so I had the first oil change done, which is supposed to be at 15K miles. Besides that, this is truly a fun to drive car. I especially like the tow shift mode: regular and sporty. When you're in sporty mode, you will feel really excited because it becomes a race car. If you just want a smooth relaxed tour, you just use the regular shift and it becomes a comfortable luxury car.",4.75,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2113",2010-06-10,"ranger","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Fantastic Car","My first entry into the luxury market.  Always wanted a BMW and I couldn't be happier with my 328i.  Quality is amazing.  One of the most quietest cars I've ever driven.  Virtually no road noise even on the highway.",4.875,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2114",2010-06-03,"joaoeast","2010 BMW 3 Series Sedan 335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 6M)","2010 335i xdrive best in class","Truly the best car I have ever driven. Living in a hilly part of Long Island, NY AWD really comes in handy. This car has it all Its a sports car, sedan, summer car, and great in the snow, the best of all worlds.  Transmission is amazingly smooth and power is always available.  BMW 3 series continues to be the one to beat.  G37 is nice but not nearly as refined in the transmission and ride quality. C class has a great feel but no power.  A4 simply cannot compete while the S4 on the other hand is amazing but quite a bit more money. Acura puts out a great car with amazing tech and great ride but lacks low end torque.  Love this BMW and my wife who's not a big car nut fell in love instantly.",5,2010," BMW 3 Series Sedan 335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 6M)"
"2115",2010-05-26,"John B","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Worst Call I've Ever Owned","I must be insane but I do not see how a call for over $40,000 could have such horribly uncomfortable (power) seats and probably the worst standard sound system I have ever heard in a car at this price. The ride is awful. I feel like a rabbit in a box being bounced around. Making a ride rough and quick bouncing does not make it solid. BMW is grossly overrated for what you get. It is all name and hype. Amazing what a manufacturer can do with a name. They cheaped the 2010 down so much but everyone (obviously including me) is willing to just grin and bear it. Wish I had not sold my Audi A8. That was a quality car.",2.5,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
