"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"1654",2018-01-14,"Chris","2018 Audi A4 Sedan 2.0 TFSI Premium Plus quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","A4 Sport Line","I've driven A4s for over 15 years. I'll be fair but I have always loved them :)",5,2018," Audi A4 Sedan 2.0 TFSI Premium Plus quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1655",2017-12-31,"C Karas","2018 Audi A4 Sedan 2.0 TFSI Premium Plus quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","New Owner","Have now owned the car for 7 months and went in with high expectations. Happy to say they have all been exceeded. Great drive, excellent handling, great technology. Exceeded all expectations. Just keeps getting better!",5,2018," Audi A4 Sedan 2.0 TFSI Premium Plus quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1656",2017-11-14,"Bill","2018 Audi A4 Sedan 2.0 TFSI Premium quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Great but not BMW great","I loved the A4 but the BMW 330i won with me.  More fun to drive (BMW is the ultimate driving machine). BMW had a much better sales team too.",4,2018," Audi A4 Sedan 2.0 TFSI Premium quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1657",2017-10-10,"J. Vandercrake","2018 Audi A4 Sedan 2.0 TFSI Premium quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Audi leads the way","2018 improvements make the purchase of the new A4 a solid investment that will provide enjoyment and a sense of pride for years to come.  We recently replaced our 2009 A4 with 121,000 trouble free miles with a new 2018 A4 Premium Plus Quattro. Both cars are from AudiTampa purchased and serviced there.",5,2018," Audi A4 Sedan 2.0 TFSI Premium quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1658",2017-10-02,"Audi Specialist","2018 Audi A4 Sedan 2.0 TFSI Premium Plus quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Fun sedan","The all new Audi A4 sure is a fun sedan to drive",5,2018," Audi A4 Sedan 2.0 TFSI Premium Plus quattro w/Prod. End 6/18 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1659",2018-05-28,"W. Moody","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Little 'ole lady from Prescott","$ for $, you get a much better value by purchasing a sedan (like this one) over a SUV.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1660",2018-05-11,"Sharyn","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","High performance Audi A4 Quattro S tronic","What an unbelievable sports car. Handling is superb. The fold-down split seats are a big plus for extra storage. Rides like a luxury car and performs like a race car. Excellent mileage due to the well designed engine. I love this car!",5,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1661",2018-03-26,"Heather B","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Passing every Prius","The A4 is an absolute joy to drive!  It is agile, quick, sexy and also elegant...with an attitude.  The summer tires are sticky and you can feel the car hugging the road on high speed turns.  Every stop light becomes a starting line and I cannot resist passing every Prius I see.  Handles beautifully in any kind of weather, in traffic and the on the open road.  The B&O speakers transform my commute into a concert (although my hearing is suffering! LOL).   Unfortunately, shortly after I leased this car, I got a new job 70 miles from my home.  My only regret is the mileage that I am putting on this beautiful car, however, now that I have experienced driving it, I could never settle for anything less.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1662",2018-03-04,"Vj","2017 Audi A4 Sedan 2.0 TFSI Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)","Beautiful Look, disappointing driving experience","If you ever had a lexus, then you wouldn’t call this car luxury as the company and dealers say. In the first year I had to take the car for service 4 times, every time for a new problem. Cheap quality of parts, using so much cheap plastic in the interrior design, and not powerful transmission are just a bit of my dissatisfaction.",2,2017," Audi A4 Sedan 2.0 TFSI Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)"
"1663",2017-11-25,"Eliseo Eugenin","2017 Audi A4 Sedan 2.0 TFSI ultra Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)","A4 ultra. A great commuter car","I test drive the A4 Quattro, and my A4 ultra. I have to admit the Quattro may be faster, but I am a commuter. The ultra is exactly the same as the interior, cheaper,  and the same reliability and guaranty than the Quattro. Also excellent millage, 33 to 35 miles to the gallon and super stable. Thus, if you are a commuter the ultra is OUTSTANDING. A great experience, only that the car is slower in acceleration for 2 seconds. NO ONE (without tickets) speed up like that. Thus, I am extremely happy.",5,2017," Audi A4 Sedan 2.0 TFSI ultra Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)"
"1664",2017-10-22,"Brittany","2017 Audi A4 Sedan 2.0 TFSI ultra Premium Plus 4dr Sedan (2.0L 4cyl Turbo 7AM)","BMW gal goes Audi and is not disappointed!","After 10 plus years driving BMW, I decided to look at some other options mainly because I wanted to try something different. After being an avid Audi hater for years I reluctantly went to look at the A4 because a family friend worked there and I could potentially get a great deal. Let me tell you, WOW! I was sold instantly after only sitting in the car. Audi has stepped up their game on the vehicles interior and in my opinion has completely SHAT on BMW's interior look. Fast forward to driving this car.. again WOW! In my 328 i felt every pot hole etc as I drove. Driving the A4 is the smoothest, quietest experience I have ever had in a car. The only complaint I have and its a small one is that the gas pedal is slightly slow to react but its barely noticeable. Overall, the Audi A4 is has far surpassed my expectations. If you make the switch from BMW, you will not be disappointed.",5,2017," Audi A4 Sedan 2.0 TFSI ultra Premium Plus 4dr Sedan (2.0L 4cyl Turbo 7AM)"
"1665",2017-10-17,"Colorado","2017 Audi A4 Sedan 2.0 TFSI Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)","Too much technology","You need a PhD to drive this car.  The manual is difficult to read so if you have a button, good luck finding it in the manual.  It has a control panel that is complicated to find the entry you need.  So for example, to program the garage door opener, you need to go through about 5 steps which are not intuitive and difficult to find.  The volume on my GPS suddenly disappeared.  It took me days of fooling with the manual to figure out how to get it back on and I still don't understand how it disappeared.  I had the windshield repaired and the technician moved the steering wheel.  It took me a week to figure out how to move the steering wheel.  There is little foot room in the rear seats.  The ""leather""  seats are cheap looking.  The Audi dealer gave me a 10 minute training session when I bought the car which didn't help matters.  You can blame this on a female, but my husband has had no more luck than I in figuring out this car.   I am really disappointed in this car.",3,2017," Audi A4 Sedan 2.0 TFSI Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)"
"1666",2017-10-17,"Nadim","2017 Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Don't even think to get it!!","Very poor Technology they lie to you saying this MMI bull...... Don't buy that. IF you have a flat tire the car is not even able to show you that. Imagine the rest...",2,2017," Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1667",2017-10-11,"john dough","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Audi loses a customer for $300...","I drive a 2017 Audi A4.  Recently, the programmable radio buttons and MMI began to malfunction.  I brought it in for service expecting a repair under warranty and was told that the problem was “likely” due to liquids spilling onto the buttons, not covered by the warranty.  I would tend to agree with this diagnosis BECAUSE the radio buttons are positioned directly next to the cup holders.  It is almost impossible to avoid spilling liquid into the buttons because of this design.  Even the motion of the car with a cup of liquid in the holder could easily cause liquid to spill into the radio buttons.  Nevertheless, this is clearly a design flaw with the center console.  I have been a computer engineer since 1983 therefore my ability to recognize a user interface design issue is my business.  But it doesn’t take an engineer to recognize the poor design of the center console.  I contacted Audi customer support AudiCustomerExperienceCenter@audi.com and after waiting almost two months, the customer service rep never bothered to provide a final response.  Instead, I had to escalate, searching the internet for another way to contact Audi, who agreed to cover only the parts ($600) but not the labor costs ($300).  I did not accept this offer because the design of the center console is the cause of this issue because it’s inevitable that liquid will spill into the radio buttons given that they are positioned right next to the cup holder.  So there you have it.  Audi has decided to lose a customer for $300 over what in my opinion and experience is a design flaw.  This is my second A4.  The cup holder of the 2012 A4 was NOT positioned next to the radio buttons.  In 2017 Audi changed the console and created this problem.",1,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1668",2017-10-08,"Disgusted Audi owner","2017 Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)","Don’t buy an AUDI !!!","These are nice looking cars but don’t be fooled that’s the end of the benefit.  Our Audi had a complete engine failure and heard from MANY people that had frequent expensive repairs.  I’m so disappointed with these cars. What an awful experience!",1,2017," Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)"
"1669",2017-09-15,"Proud Owner","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)","New Audi Owner and Loving It","I traded in my 2007 BMW 335i, which I owned for 7 years and had a blast driving.  However, it was a money pit since it was out of warranty and breaking down more and more frequently.  I went car shopping and looked at the new BMW 330s, Infiniti Q50s, and Lexus IS 300s.  Then I test drove the Audi A4 and the search was over.  It had everything I was looking for: AWD, fun to drive with plenty of power, good gas mileage, great looks, and the best technology in its class.  Others may have more have more power on paper, but this car feels just as fast if not faster.  Excellent value for the money...highly recommend a test drive if you're car searching.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)"
"1670",2017-08-09,"Ed B.","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","All for the A4!","I previewed many of the luxury sedans in this segment: Mercedes C300 4Matic, Lexus IS AWD, BMW 330i X-Drive and Acura TLC A-Spec w/Super Handling AWD. The value proposition on the Audi surpassed the others. Living in the N.E. AWD is a must, so the Quattro option Premium Plus was the best deal for me. The fit and finish is excellent. Yes, the exterior may be a bit conservative compared to the others in the segment - but it's classy without being gaudy. The interior is a technical marvel. The Virtual Cockpit has to be seen to be believed, none of the competitors can match Audi's current tech and Google Earth maps. Apple Car Play works seamlessly and the MMI system is fairly intuitive. With the exception of the Acura, the rival cars get pricey when you add the tech and safety features already in the Premium Plus version of the Audi A4. The ride and handling is very good, granted the BMW still shines in this area - but their tech is somewhat dated. In addition, the A4 cabin is very quiet and inviting. The 19 speaker Bang & Olufsen 3D sound system is remarkable, it sounds like your virtually in a live concert. The Acura A-Spec is the probably the best value proposition and has more horses but lacks the refinement of the Audi and Acura's duel screen infotainment system seems dated even though refreshed in 2017. On balance, the A4 is almost perfect in it's execution of daily tasks called upon by a sedan and is a pleasure to drive.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1671",2017-07-31,"Tom Stan","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)","It's a Great Car to Own, and only has some Flaws","Great car, period.  The only problems I've found are  (1) up and down driver's seat lumbar support doesn't go ""low"" enough,  (2) the ""cup holders"" are too far forward and thus are not great for holding large coffee mugs, and (3) I'm still having trouble with the ""voice recognition"" for the navigational system (perhaps I didn't learn enough ""English"" in high school",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)"
"1672",2017-05-05,"Bert Viloria","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Audi Newbie and loving it!","Have driven BMWs, Jaguars, and Acuras before, and this 2017 Audi A4 with the virtual cockpit is one nice car.  While the ride is firm, the driving feels light and with purpose.  The acceleration is exhilarating and fast.  The braking is trusted and precise.  Maneuvering this car is so effortless, it makes race car drivers out of everyone.  The overall external look is understated yet well designed with luxury and sportiness in mind.  The internal is simple and nicely laid out but with technology oozing and quality materials and standard leather seats cradling you every time you drive.  The MMI is simply the best and easiest to use.   I'm running out of superlatives to use, but don't just read this review, go and actually drive one, and all the others like BMWs and the Benzes, and you will more than likely come to the same conclusion.UPDATE:  After over a year of driving the A4, it still drives so fine and fast.  Had my yearly maintenance.  No issues found.  The A4 is such an amazing machine that you don't have to think about or even worry that something will conk out.  Acceleration is still fluid and fast.  Transmission shifts crisply.  Car electronics works as advertised.  Yay to the A4.  A solid and refined sporty car.  Update: it’s been 9 months and I’m still loving my A4. It’s like coming home when I get into it. All the controls are in the right place. It’s still zippy fast and the gas mileage compared to my previous Acura MDX has been a godsend. It’s very easy to love the A4. It just works and it does it very well.",5,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1673",2017-05-02,"Tor","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Very nice car, but unreliable acceleration","Great quality control, good front seat comfort, marginal rear seat comfort, but unreliable acceleration when you really need it Sometimes the acceleration when needed in traffic is good, other times the car places you in harm's way by not accelerating for a few seconds. Completely unacceptable in my opinion.   We had a Mercedes C300, traded it for the Audi A4.  We will go back to Mercedes with the next purchase.  Audi has attempted unsuccessfully to find the non-acceleration problem.",3,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1674",2017-04-26,"Krish","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Sport Package makes a world of difference","I have owned 2 x 2017 Audi A4 in the span of 6 months. I traded in a 2013 BMW 320i with Stage 1 Dinan 6 speed manual (comparable to stock 328 i) for 2017 Audi A4 Premium Quattro. When I did the test drive, I drove the one with sport package and Premium Plus trim. I chose this car over Lexus IS 350/IS200t/IS300 , Jaguar XE, BMW 328i and BMW 340i(yeah!) first time around. the key reason was the responsiveness of 7 speed Dual Clutch transmission(coming from manual). Although other brands have numbers behind them, the transmission-engine combination can challenge the higher engine trim Jaguars and BMWs and it is way more refined. The Quattro system is obvious while cornering or taking turns with confidence, especially when it is wet. Dallas toll roads can be very prone to hydroplaning and boy, does it rain hard here.   First time around.. to save costs, I went with the Premium.  The car drove well(super quick with launch control and sport mode, paddles), but I was not happy with the speakers and sound system, although I am far from being an audiophile and I was not a fan of the base system and I was not a fan of the Ibis white exterior without the S-Line trim. So decided to bite the bullet and trade it in with 6200 miles and 6 months of ownership for 2017 A4 with Premium Plus/-Quattro with Sport Package. Although sport suspension and seats don't seem to make a difference on paper, they make a big difference in the way this car handles. I don't have the adaptive damper package which is available in Prestige trim, but this suspension is how this car should be in the first place. It is way more planted without being jarring and a ride quality/comfort above anything else in its genre. But coming from BMW, this is more close to the handling I am used to. I am a happy camper now. I love the Android Auto/Apple CarPlay with the Bang and Olufsen 3D sound. I personally stayed away from Tech Package(although cool and envy inducing and great conversation piece) since in my opinion, it is a little too risky to have in a first year German vehicle...So bottom line is for those normal people(not the trackers and oversteer/opposite lock enthusiats) migrating from BMW and convinced about 2017 A4(which should  not be difficult  ), I would highly recommend checking the Sport Package and Quattro. For someone with slightly elevated sense of sportiness in a car, it is a perfect fit for me. Also, I have lost money on Premium to warrant such an opinion, I guess..:-)",5,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1675",2017-03-15,"Aditya Tariyal","2017 Audi A4 Sedan 2.0 TFSI ultra Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)","Comfort and performance","This car does have that balance of comfort and sporty drive. BMW may be sportier, while Lexus may be more comfort, for me this is the best of both worlds.   I've only had two weeks but love the ride, acceleration, and he included features. Comfortable seats. Nice cockpit. Overall exterior design is great.   Only negative as some have mentioned is that there appears to be some kind of lag when first hitting the accelerator which I'm still getting used to. But once it gets going, even the 190hp engine is pretty decent.",5,2017," Audi A4 Sedan 2.0 TFSI ultra Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)"
"1676",2017-02-23,"Chase","2017 Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Definitely not a driver's car","Excellent design inside the cabin and exterior- good materials and quality. The tech is top of the class but if you enjoy driving this is not the car for you. Too often on long trips and such will behave like a fwd vehicle, the steering sucks even with the sport package (no way to fix that dead on center Audi feel- it's not old Lincoln bad by any means but not in league with Mercedes' , BMW's, Cadillac's, etc...) , the suspension is not close to what the three series has (I even opted for the adaptive one) - this has been the most disappointing car for me that I have ever purchased -mainly because I want to love it as it is the only one that checked all the boxes on what I wanted (tech features , bang and olufsen sound system, top safety pick, great real world fuel economy, love the looks, etc) Driving around town it can be a lot of fun but if you aren't constantly pushing the car then it loses any illusion of a sporting nature and becomes a very bland drive. If they could get it to have the road manners it does when pushed all the time then it would be an awesome vehicle , just disappointing otherwise.- Update- I got rid of the vehicle and got an Alfa Romeo Giulia and have not looked back; the interior is not finished as nicely as the A4 and the rear seat legroom is not quite as big but drive one and you’ll understand. Hopefully Audi can learn from corporate cousin Porsche how to make a vehicle that actually feels nice to drive- they have some of the best styling in the industry and fit and finish is great as well.",2,2017," Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1677",2017-02-12,"Mike Cioffi","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","2017 A4... Audi steps up it's game","I'm loving the car so far.  Imho it's the best value in the small luxury sport sedan class this year.   I have the premium plus trim and it has almost everything you would want.  But if you want all possible safety features you will need to step up to the prestige trim. Also the interior LED lights that allow you to change color is only on the prestige, the premium plus has only the white interior LED lights.  Some web sites say the car is slow off the line... I haven't noticed.  It feels amazingly smooth and easily goes 0-60 in 5 secs.   Also some sites have dinged the car for non responsive steering and again I disagree.  The car feels nimble and smooth weaving in and out of traffic.  My previous car was a 6 cylinder Infiniti g35 this car feels faster and more agile and does 10mpg better fuel efficiency.  I did one long trip out the car on comfort ride and did 33mpg averaging around 75 mph.   One thing I think could be better is the engine auto off... It's very noticable and the car feels like its stalling .   It can be shut off but I assume it will effect fuel economy.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1678",2017-02-06,"sherri scott","2017 Audi A4 Sedan 2.0 TFSI ultra Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)","Awesome car","Love this car! Great to drive, excellent performance",5,2017," Audi A4 Sedan 2.0 TFSI ultra Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)"
"1679",2017-01-15,"Pritesh Patel","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","First impressions - a Audi A4","Leased this car. 15 days into it I love it!    Pros -- nice and intuitive controls and excellent MMI interface.  Good interior.  Fun and comfortable driving (compared to my old Camry).     Cons - slight lag during acceleration and wish back seat with little more roomier.",4,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1680",2017-01-14,"Steven Dube","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)","Love the A4","Great all around car with great balance of performance and comfort. Terrific technology too.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)"
"1681",2017-01-04,"mike","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","great car","drives very nicely, love the sport suspension/seats.",5,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1682",2016-12-19,"Randy Cole","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)","Best car I've ever owned","Loved my Lexus and Infiniti cars, but the A4 tops them both. I can't review reliability yet, as I've only had the car for a month. My brother loved mine so much that he bought one the next week. Extra bonus: getting an average of 30 mpg and my insurance actually went DOWN $400 a year, presumably because of all the safety features in the car.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M)"
"1683",2016-12-09,"John Claeys","2017 Audi A4 Sedan 2.0 TFSI Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)","Simply perfect, but after 5k miles","Yes, it's that good. I owned the current generation Passat, but traded it in a few years ago for a 328i. I loved the beemer and always missed the Passat for its all around good road manners and build quality. Needless to say the Audi is a finer automobile than the Passat with similarities. This is our 3rd Audi in 10 years. They are underrated. This is as good as it gets for a mid sized sedan. And it's design, inside and out is classic and practical, and will look good on the road for years. The new generation should have had a little more standout change. You will be very pleased with your gas mileage. Once you buy a German made vehicle you will find it difficult to settle for anything else.....in my opinion. And my updated review: 6 months later. I grew very bored of this Audi, because, well, it's boring. It is actually little better, if at all,than the Passat. Coming up my driveway into the garage is where the turbo lag problem really "" shines"". The front wheel drive in combination with the light front end and too powerful engine is downright dangerous if you are trying to pass someone. Many times, I nearly lost control of the car. It is time for Audi to add more value to this car. It is just too bare bones for 40k. You don't see many on the road in the luxury drenched area I reside....that's telling. Yes we have an Audi agency here, and it's not very good either.",4,2017," Audi A4 Sedan 2.0 TFSI Premium 4dr Sedan (2.0L 4cyl Turbo 7AM)"
"1684",2016-11-19,"Krishna Bellamkonda","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Pleasently surprised","I had a '13 BMW 320i with Dinan Stage 1 and M Sport(with 6speed manual). It was really a fun car, with enough power and great dynamics. Since I was getting older, and my wife needed an automatic and was sitting in traffic a lot, we decided to get an automatic with more linear power(read I6/V6). Shopped around for Lexus IS350 and BMW 340i. 340i was good, but moving from manual to automatic, I didn't find the transmission react fast enough for my tastes. IS350 with its 8-speed transmission was also not as responsive. So I started looking for vehicles with dual-clutch given faster shift times and better response. Audi A4 is one of the few cars in the market with 7 speed DCT in the price range and new 2.0T motor is torque rich and in fact I found the vehicle better than sportier S3. Also even the base trim(Premium) has the Android Auto/Apple Play combo negating the need for nav package(mine has Convenience package, which is a must-have). And Quattro with rear-bias is another feature worth paying for. All in all, I got almost 5K off sticker on a brand-new vehicle which is a way better deal than BMW 328i(RWD),  Lexus IS300(AWD) and Acura TLX-V6 SH-AWD which are way out of Audi's league in terms of responsiveness and ride quality. Handling is little better in BMW, but everything else is dated. Previous Audis never impressed me, but this vehicle is quite a revelation and definitely worth considering if you are in market for entry level sporty-luxury sedans. At least until Lexus and BMW move to next generation, Audi seems to the best all-rounder in the segment.",5,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1685",2016-11-12,"AIG","2017 Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","2017 Audi A4 prestige quattro","I bought the prestige over the premium because i wanted the driver assist option. i compared to Bmw 3 and 4 series and Mercedes c class. Audi was my preferred choice for overall driving experience and amenities. The driver assistance program is very good if you have to do a lot of driving in congested traffic - takes a bit of getting used to but very helpful",5,2017," Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1686",2016-09-28,"Dave Masci","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Great value for this segment; hits the sweet spot","This car is the best combination of value, luxury and sportiness in this segment.  The performance is surprising given the comfort and luxury.  The cost is competitive when factoring in all that you get.  A must drive if you are looking for an entry-level sport-luxury car.",5,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1687",2016-09-16,"JD","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Love my car","This is my first Audi.  Before buying I drove a BMW 328i xdrive and a Mercedes c class.  They were all very nice cars but I fell for the Audi and love it.  Most of the complaints that I read are about the shifter and the way you have to put it in Park, but I think that Audi got that right.  It is easy and intuitive.  I don't understand the people that complain about it.  It works so much better than the conventional system.  It is so quiet inside.  The ride is fantastic.  Handles great.  My son borrowed it for a couple days.  He told me that on his way home from work he found himself taking the longest route available so he could just drive it longer.  It's the first car I've had that when I have nothing to do, I just take it and go for a drive.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1688",2016-09-11,"Sandy Hughes","2017 Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","First Sedan in 20 Years!","In 2011, I was beginning to look around for a new car, I liked what I drove, but no longer needed a mini-van or a crossover.  Test drove a BMW and a Ford.  The Expedition wasn't any thing special, and the BMW salesman was so snooty that wouldn't have bought a soda from him.  My husband suggesting looking at the Audi dealership.  I wasn't too thrilled, he had a 1985 Audi when we first married, and it wasn't very reliable.  Imagine my surprise when I test drove a 2012 Q5.  It was fabulous, never had any trouble with it, decent gas mileage and was fun to drive.  After 4.5 years with my Q5 I felt like it was time to trade it in while I had a lot of equity in it (Retained its value very well )  The new A4 was just starting to be talked about.  I test drove one of the first ones my dealership got, and feel in love.  It handles exceptionally well, I can zip around those land yachts!  I am equally impressed with the gas mileage - about 30 mpg in mixed trips.  It is a different feeling getting in a car lower than a SUV, but I have gotten used to it.  Very pleased with this model.",5,2017," Audi A4 Sedan 2.0 TFSI Premium Plus quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1689",2016-09-04,"David Weisberg","2017 Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Too Rich for my blood","Great car.  Wish I could afford it.",5,2017," Audi A4 Sedan 2.0 TFSI Prestige quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
"1690",2016-08-21,"Zuri Edwards","2017 Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)","Black Beauty",NA,5,2017," Audi A4 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 7AM)"
